order_id,order_date,customer_id,country,product_id,quantity,unit_price,discount_pct,status
155282,2023-08-27,16444,germany,1940,2,153.8,18.65,shipped
155283,2020-04-19,29967,Italy,2002,2,229.8,16.19,shipped
155284,2019-12-30,4448,Czech,736,4,174.62,9.89,completed
155285,17-03-2018,33672,Poland,415,2,116.76,27.39,done
155286,2020-10-01,57920,IT,368,4,174.25,,SHIP
155287,2018-01-16,36038,AT,81,3,150.92,23.4,Completed
155288,2020-04-13,41810,Sweden,1629,5,143.35,,completed
155289,2021-04-29,49035,Slovakia,404,6,242.44,13.09,done
155290,09-11-2023,25278,IT,2233,4,109.03,8.14,complete
155291,2023-05-22,29426,Polska,2213,1,235.88,6.34,COMPLETED
155292,2023-03-11,46467,italy,1856,4,230.43,18.77,DONE
155293,2024-07-11,52207,spain,948,3,144.0,13.08,Completed
155294,2021-10-03,24258,italy,2362,4,233.43,18.69,Completed
155295,2022-01-28,14454,Sweden,1920,3,122.98,16.45,SHIP
155296,2021.07.02,10129,SLOVAKIA,2042,1,90.03,0.0,Shipped
155297,2020-08-09,10131,AT,1189,4,106.52,15.71,SHIP
155298,2016-03-07,20291,austria,2417,5,262.47,,Shipped
155299,03-09-2018,46384,Holland,1525,4,130.35,0.0,DONE
155300,2016-03-15,13959,DE,1508,1,78.76,,completed
155301,2021/02/07,2976,SK,2005,6,247.03,0.0,Shipped
155302,2017.04.03,26118,pl,935,2,106.29,8.09,DONE
155303,2022-04-15,24464,slovak,387,1,283.76,,Completed
155304,2017-11-28,36657,poland,1377,3,142.74,0.0,complete
155305,2016/11/09,41413,Czech,685,7,235.55,16.47,Shipped
155306,2017-11-20,50099,Germany,2228,2,117.81,11.91,done
155307,2020-09-17,53649,SK,465,4,248.46,10.11,Done
155308,2019/10/27,34894,Italy,1936,2,263.66,0.0,COMPLETED
155309,2024/11/08,55245,ES,1766,3,211.62,8.33,CANCELLED
155310,16-03-2015,23385,Czech Republic,76,4,135.07,7.16,Completed
155311,13-09-2024,12489,Netherlands,1934,3,131.9,,Done
155312,2016-09-11,7251,Holland,1428,3,105.59,0.0,CANCELLED
155313,2016/12/24,15828,SLOVAKIA,2112,4,311.09,27.54,DONE
155314,2015-01-11,28599,SK,158,5,98.43,3.62,Shipped
155315,2019-11-03,56091,FR,1962,3,156.91,0.0,Shipped
155316,2021-10-08,49038,GER,420,5,83.43,0.0,Shipped
155317,2016-10-10,4354,france,1309,3,86.12,12.82,Done
155318,2017-10-01,35620,italy,1850,1,249.87,0.39,shipped
155319,2023-01-20,44175,Sweden,996,5,263.86,4.35,shipped
155320,2024-11-13,46925,sweden,1258,3,100.16,30.0,completed
155321,2016-07-28,40125,Holland,1672,3,113.54,,Completed
155322,2015-06-08,50462,Czech Republic,593,5,110.72,13.58,completed
155323,2023-05-15,34470,austria,2352,2,328.99,16.37,Done
155324,22-09-2015,46607,Italy,1992,2,111.04,4.44,complete
155325,2015-11-29,34115,Austria,2419,4,113.64,11.45,Shipped
155326,2021-05-03,10992,slovak,1355,6,203.72,24.14,complete
155327,2021/04/20,47117,Austria,1676,2,188.81,15.4,Shipped
155328,2024-07-16,13601,France,496,3,184.39,25.37,done
155329,2020-12-07,22259,germany,1815,5,166.62,,Done
155330,2021-07-02,7140,France,1145,2,224.36,18.39,completed
155331,2015-05-01,16898,Slovakia,1220,2,55.45,14.21,COMPLETED
155332,2018-02-08,14196,Slovakia,1628,3,134.42,7.34,Done
155333,2020-12-01,20775,Czechia,1453,4,205.42,9.46,complete
155334,12-12-2019,45515,pl,70,3,99.51,1.67,DONE
155335,2016-06-22,21517,NL,2330,4,245.55,11.33,Completed
155336,2016-09-22,47584,czechia,2147,4,159.42,0.61,DONE
155337,22/03/2019,43182,italy,1577,2,72.12,4.48,shipped
155338,2020-08-26,46637,France,751,3,100.79,3.91,SHIP
155339,02-06-2016,732,Polska,615,4,306.2,0.0,DONE
155340,2017-01-31,45294,ES,1389,6,208.19,0.0,COMPLETED
155341,09-09-2024,8160,slovak,2215,2,125.56,5.41,shipped
155342,21/07/2016,491,Czechia,1949,2,118.77,9.3,CANCELLED
155343,2020/09/03,42903,Italy,1361,1,145.08,13.08,DONE
155344,2015/03/10,42615,GER,1763,4,168.69,7.15,shipped
155345,2015/01/11,26085,Netherlands,1300,3,199.02,15.57,SHIP
155346,2021-04-01,35345,GER,1085,4,258.51,2.59,done
155347,2023/01/11,10178,AT,1618,5,110.02,,complete
155348,2016/09/18,43371,Austria,1362,1,159.42,20.92,Completed
155349,2018-04-28,51176,sweden,1458,4,93.96,0.16,Completed
155350,28-10-2021,42298,Poland,1347,2,125.72,10.24,DONE
155351,2016/02/23,49887,SLOVAKIA,735,2,132.84,14.82,done
155352,2016-03-07,38252,Austria,65,2,70.99,11.18,shipped
155353,2023/04/26,50280,poland,21,2,77.95,8.88,complete
155354,2023-11-08,18375,ES,2331,1,180.85,35.61,SHIP
155355,2017-01-10,20987,FR,2160,1,188.64,,Shipped
155356,2021-10-12,51339,slovak,1922,2,88.1,8.89,shipped
155357,2021-06-02,55956,Slovakia,1411,7,148.58,16.81,done
155358,2023.06.22,57963,France,1584,4,118.35,,completed
155359,2019-06-13,12517,Austria,213,2,271.02,0.0,DONE
155360,2020-04-19,56155,PL,2233,1,101.05,21.06,Completed
155361,2017/09/22,288,SK,556,3,102.27,,COMPLETED
155362,2022-11-12,22715,austria,1129,4,90.18,9.32,shipped
155363,2024-11-05,53539,IT,1630,3,194.46,21.49,Done
155364,2018-05-07,53164,czechia,1480,5,120.25,9.84,completed
155365,2016/01/08,6256,austria,1048,5,252.21,,DONE
155366,2019-07-10,29459,france,107,3,228.28,6.38,complete
155367,2015-01-31,19336,germany,983,3,128.45,3.51,COMPLETED
155368,2022/03/02,33762,italy,542,4,303.43,,completed
155369,2021-03-24,45170,netherlands,1370,2,282.65,0.0,Done
155370,2017/10/10,39251,Austria,1201,3,186.94,32.66,completed
155371,27-09-2022,55722,FR,1926,1,212.84,13.86,Completed
155372,2022-07-04,49174,czechia,752,3,256.87,16.07,Done
155373,07-11-2019,17564,France,1953,2,145.61,10.62,DONE
155374,2019-12-13,38938,Sweden,1494,3,269.36,16.4,CANCELLED
155375,2021-04-30,58427,Czechia,595,5,286.4,21.62,DONE
155376,2024-06-13,2549,ES,1077,3,276.25,19.68,CANCELLED
155377,2015/12/02,38010,FR,1759,5,125.06,8.49,Completed
155378,2023-06-18,36460,DE,2386,4,89.44,14.95,DONE
155379,2018/02/18,46029,Deutschland,2045,3,248.17,21.55,COMPLETED
155380,2020-08-22,6536,Germany,1451,3,116.48,26.99,DONE
155381,20-04-2019,11885,Czech Republic,1435,1,147.12,5.26,CANCELLED
155382,2015-01-02,27503,Sweden,2189,1,99.32,16.02,DONE
155383,2018-09-01,49316,austria,1285,3,176.57,,completed
155384,2024-07-05,54136,italy,2325,4,298.07,9.36,done
155385,05/06/2017,26836,GER,1839,1,154.86,26.77,COMPLETED
155386,2022/05/21,27470,Sweden,2225,2,34.03,,Done
155387,2015-04-12,577,DE,1125,3,167.23,17.89,completed
155388,29-05-2017,4388,Sweden,70,3,99.71,6.1,Shipped
155389,29/12/2019,2957,sweden,2388,2,109.66,12.12,done
155390,30-11-2019,11609,France,1754,2,194.45,14.09,Done
155391,2024.12.31,13137,DE,2164,3,168.09,26.99,complete
155392,2021-10-19,14688,poland,468,2,38.17,1.24,SHIP
155393,2020/11/03,45336,SLOVAKIA,1979,3,196.76,20.83,Done
155394,2022/03/01,35636,Polska,2253,4,228.08,9.27,SHIP
155395,2024-11-19,46826,slovak,265,2,191.14,2.53,COMPLETED
155396,2019-03-23,17960,Holland,1670,2,233.4,8.49,done
155397,2022-04-17,6886,GER,953,2,155.24,8.79,CANCELLED
155398,2020-03-11,20555,Slovakia,2061,1,164.76,16.16,SHIP
155399,25-06-2021,32395,Czechia,908,3,157.47,5.19,done
155400,2017-06-26,10153,Germany,1622,2,199.07,13.22,Shipped
155401,2023/02/14,32478,SE,2291,4,171.4,22.46,shipped
155402,02/10/2019,32196,SE,2308,4,146.64,19.09,CANCELLED
155403,2020-01-01,22523,slovak,975,1,236.89,5.26,CANCELLED
155404,2023-07-15,21298,NL,2105,2,194.64,7.54,DONE
155405,2016-09-02,3627,GER,974,1,118.19,0.0,complete
155406,2021-04-25,33172,Italy,1599,2,111.8,0.0,done
155407,2015/09/24,55504,IT,2353,1,205.34,0.0,done
155408,2016/06/01,10529,Germany,1954,1,60.32,22.25,shipped
155409,2016/03/06,1239,IT,1498,3,300.64,19.27,Done
155410,2022/03/14,21363,spain,2108,0,256.78,24.07,COMPLETED
155411,2018-07-16,23036,Spain,2217,6,94.66,2.81,Completed
155412,2024/12/15,56951,sweden,169,4,113.37,10.91,done
155413,2015.08.25,55577,france,1814,6,75.39,27.63,DONE
155414,2015-02-03,51891,Polska,430,1,120.81,16.73,shipped
155415,2023-03-14,18624,NL,562,4,285.32,15.73,complete
155416,2020-03-12,37396,france,2057,3,184.65,10.55,CANCELLED
155417,2022/06/11,34616,IT,1269,2,116.52,23.07,Completed
155418,2023-03-09,52846,IT,548,5,181.48,3.59,completed
155419,2022/09/24,55239,SE,1774,2,188.17,15.74,complete
155420,2022/07/06,3764,austria,1254,3,176.67,2.77,complete
155421,2018/07/01,3455,austria,114,11,180.26,10.14,Completed
155422,2021/03/17,6369,sweden,1719,3,81.06,32.71,SHIP
155423,22-12-2019,24034,SE,525,1,233.64,6.91,Shipped
155424,2024/10/25,2861,Holland,974,3,124.32,17.83,Shipped
155425,2016/07/25,10120,sweden,2042,3,81.76,7.11,Done
155426,2017-07-16,13029,czechia,110,3,185.59,25.34,completed
155427,2019-06-29,25872,Germany,1315,4,110.82,2.16,SHIP
155428,09-11-2016,27644,Czechia,2444,3,263.6,0.0,completed
155429,09/11/2021,44175,SK,397,2,259.6,8.34,Completed
155430,2015-07-11,59822,czechia,224,6,133.87,12.86,Shipped
155431,2020/11/10,35336,Sweden,81,2,130.16,28.54,DONE
155432,2021/04/11,46111,GER,1388,4,182.34,3.52,CANCELLED
155433,2017/07/15,3949,FR,27,1,114.06,0.0,COMPLETED
155434,30-11-2016,747,FR,2040,3,102.05,19.97,Done
155435,24/08/2018,9434,Holland,1011,5,168.79,5.84,complete
155436,2016-07-25,17322,spain,777,7,45.53,16.02,complete
155437,2018-04-30,48430,austria,2106,7,138.41,21.05,DONE
155438,2024/11/23,33072,GER,1039,2,184.93,0.58,shipped
155439,2020.06.01,25516,germany,278,1,244.94,17.87,complete
155440,2017-01-04,41446,DE,1083,3,89.22,8.84,COMPLETED
155441,2015-07-03,23530,IT,715,4,88.34,22.06,SHIP
155442,2019-03-21,21098,Sweden,577,2,163.16,8.06,shipped
155443,2023-06-12,13526,italy,1777,4,387.07,16.54,complete
155444,2016-12-17,26587,Holland,168,4,148.17,8.9,complete
155445,21-08-2017,48434,Netherlands,1974,2,160.89,21.0,shipped
155446,2019-08-30,16017,spain,707,5,227.76,15.05,completed
155447,2015.04.24,5851,Czech Republic,289,4,86.69,26.05,Shipped
155448,2021-06-26,31057,Slovakia,1474,2,180.75,5.37,COMPLETED
155449,2021-01-24,18078,Italy,1027,5,321.43,,complete
155450,2019/09/15,46460,Sweden,471,3,335.79,14.79,completed
155451,2016-08-20,3175,france,2236,4,253.22,12.29,shipped
155452,2018.12.19,35243,ES,1878,7,150.33,13.15,shipped
155453,20-06-2024,43554,GER,301,2,218.03,13.35,CANCELLED
155454,2015/12/09,39632,Austria,2131,6,169.75,23.85,Shipped
155455,06-06-2020,55843,poland,1359,6,219.96,0.0,Shipped
155456,2021/02/28,43824,AT,2428,2,105.94,17.58,DONE
155457,2019-06-18,43792,Czechia,1144,1,114.66,3.07,done
155458,2019-12-06,2750,austria,112,4,301.73,8.15,DONE
155459,2023-04-04,30458,SLOVAKIA,1927,2,153.04,0.0,done
155460,2019-02-18,15691,Slovakia,237,1,327.51,,complete
155461,2015-08-01,39793,Czechia,2229,3,0.0,23.89,CANCELLED
155462,2022-11-12,22434,IT,1323,7,141.84,7.91,Completed
155463,2015-08-01,2747,Netherlands,1664,3,85.13,,shipped
155464,2019-12-29,30594,Deutschland,692,2,283.73,12.53,complete
155465,2021/01/20,15659,ES,152,3,206.63,16.72,completed
155466,2015-03-26,52392,SLOVAKIA,1893,3,109.57,18.6,SHIP
155467,11-06-2016,51470,sweden,1138,2,159.08,12.16,completed
155468,2017-07-22,26248,PL,908,4,167.52,16.38,COMPLETED
155469,2024.12.27,47904,france,1504,3,246.66,15.47,SHIP
155470,2016-08-12,19094,IT,2229,3,177.11,17.15,done
155471,2023-12-20,7005,france,479,2,271.65,32.91,CANCELLED
155472,2024/01/08,19853,Czechia,2050,2,208.96,19.69,done
155473,2023-12-15,45992,france,1182,4,125.23,17.45,CANCELLED
155474,2019.04.29,31034,Polska,563,2,99.02,21.79,Completed
155475,2017-12-21,42620,Netherlands,1485,5,88.33,16.58,Done
155476,2020-12-03,24878,Italy,399,5,165.98,9.47,DONE
155477,2023.07.11,16703,Holland,1246,4,146.05,15.6,shipped
155478,2024/01/17,10965,Czech Republic,1230,1,322.37,2.85,SHIP
155479,07-05-2020,7779,CZ,2376,4,97.49,8.92,Done
155480,2022.04.03,3782,germany,2477,4,111.43,11.36,CANCELLED
155481,2023-11-19,20408,ES,1470,3,221.23,24.66,COMPLETED
155482,2021-06-19,35837,Austria,2476,2,128.33,,Shipped
155483,2020-01-19,45818,Slovakia,117,2,251.18,15.63,completed
155484,2017-03-28,45859,Holland,571,5,124.48,11.76,done
155485,2022-12-09,2759,spain,1589,1,144.72,7.36,Done
155486,2024-11-28,19146,CZ,2403,1,285.5,0.0,done
155487,2024/08/06,11576,Germany,2489,4,120.38,16.24,DONE
155488,2017-01-02,16805,IT,1152,4,69.63,17.1,DONE
155489,22-12-2022,2015,SE,1883,2,257.57,33.27,COMPLETED
155490,2016-12-11,18508,POL,712,5,70.8,,Completed
155491,13-10-2023,53940,pl,1770,2,277.73,9.97,Done
155492,2022-11-22,16696,Poland,763,3,189.46,,done
155493,2023-12-12,19127,italy,2425,4,157.91,0.0,Completed
155494,2015.01.04,19255,slovak,471,4,342.73,25.17,SHIP
155495,2018-01-04,31621,PL,2196,4,109.89,7.03,Completed
155496,21-12-2023,15210,poland,1262,1,221.5,13.31,SHIP
155497,2017.09.05,7732,pl,1134,1,196.15,18.45,complete
155498,2018/01/14,2153,Slovakia,430,4,97.32,12.52,SHIP
155499,2017-06-13,2004,France,1192,3,189.63,18.31,done
155500,2018-05-22,14279,sweden,2026,4,97.72,2.0,SHIP
155501,2021/12/10,47261,AT,29,3,91.76,9.53,SHIP
155502,2023-01-28,32895,Germany,1441,5,194.14,25.53,DONE
155503,2021-09-23,17392,POL,1758,2,372.16,9.83,SHIP
155504,05-11-2022,11518,italy,1025,4,111.48,9.57,completed
155505,2016-10-23,8278,slovak,863,3,180.06,8.84,Done
155506,2021-11-12,18437,Germany,1923,5,141.07,13.72,COMPLETED
155507,2019-01-03,37433,Deutschland,678,4,234.69,14.98,COMPLETED
155508,2017-08-02,43101,ES,145,2,97.74,17.12,done
155509,2022-09-05,30250,italy,1115,2,258.61,4.37,done
155510,2019-03-12,48486,Deutschland,341,3,292.43,11.34,Done
155511,2021-09-13,2587,NL,1062,2,306.47,3.3,shipped
155512,2018-07-15,18524,sweden,269,1,232.3,21.45,complete
155513,2022-05-05,50367,Slovakia,226,1,252.72,9.24,Done
155514,2020-08-25,32818,Germany,1446,4,147.6,,shipped
155515,2018-12-10,18015,Holland,1141,3,109.4,4.47,shipped
155516,2015-11-16,26736,czechia,479,3,178.39,20.89,complete
155517,2021-11-26,55240,SLOVAKIA,1603,3,132.47,12.93,complete
155518,2020-05-30,55591,POL,2273,1,160.79,25.27,completed
155519,02-09-2021,38713,pl,408,3,282.93,12.86,COMPLETED
155520,2024-04-10,41839,france,826,5,225.33,33.17,shipped
155521,2017/07/03,43993,AT,790,4,186.95,32.45,shipped
155522,2022-11-24,57288,Czech Republic,547,4,108.91,15.5,SHIP
155523,2020-11-30,3565,AT,2419,1,146.99,20.76,Done
155524,2021-04-09,27359,Sweden,275,2,89.16,18.45,completed
155525,2019/06/28,23975,Germany,1520,3,70.99,0.0,shipped
155526,2021-09-15,50340,Italy,1812,4,419.18,17.9,Done
155527,2018/12/18,7083,Germany,1344,5,100.61,,done
155528,2020-07-25,33661,Slovakia,548,3,136.12,0.0,SHIP
155529,2017/05/10,58802,Italy,370,1,250.52,11.77,shipped
155530,2018-06-17,54170,germany,1,3,163.76,,done
155531,13-07-2020,17819,Holland,420,3,72.48,4.13,DONE
155532,2018-12-01,19508,SLOVAKIA,1558,5,366.24,35.18,CANCELLED
155533,2020-08-05,7814,france,1864,1,86.6,,Done
155534,2015/12/16,23524,Spain,2378,5,0.0,5.54,CANCELLED
155535,2020-01-18,6734,Spain,236,5,194.31,1.13,CANCELLED
155536,16-11-2019,16241,SE,823,5,155.2,7.84,SHIP
155537,2019.07.12,35326,FR,177,5,305.14,19.11,done
155538,2020-10-29,53740,spain,904,4,88.01,31.48,COMPLETED
155539,2022/07/31,33755,PL,1134,1,176.92,11.08,shipped
155540,2024-12-15,24822,NL,1128,3,355.69,11.92,Shipped
155541,2018-10-10,16006,AT,1157,2,122.36,0.0,Done
155542,2024-07-29,49662,ES,2030,1,222.29,12.13,Shipped
155543,2024-09-16,53895,NL,245,5,217.28,19.21,DONE
155544,2015-04-27,23740,Sweden,2019,3,298.86,34.87,Shipped
155545,2023-05-18,52238,Sweden,2364,2,214.59,0.1,complete
155546,2018/07/15,39562,Italy,1512,7,201.63,28.04,complete
155547,2019/05/30,8462,germany,1240,4,204.12,13.32,Done
155548,2017/07/09,36864,FR,138,2,259.11,1.26,Done
155549,2024-10-01,15134,France,1379,4,94.73,14.24,Done
155550,09-08-2019,11338,Poland,845,2,225.07,9.46,SHIP
155551,2023-07-17,51538,FR,2192,3,101.19,0.0,Completed
155552,2017-06-12,58365,POL,394,3,114.14,13.17,Completed
155553,16-08-2018,4408,Austria,1786,2,176.99,11.31,SHIP
155554,2020-04-28,28341,italy,743,1,223.34,4.86,Shipped
155555,2023-06-07,11204,Netherlands,834,4,208.17,3.2,Done
155556,15-12-2021,1464,Italy,1885,1,409.72,12.29,SHIP
155557,13-12-2021,1441,AT,99,5,275.33,35.59,CANCELLED
155558,2016/11/09,43671,czechia,1318,5,77.41,11.15,Done
155559,2018/03/09,35112,Spain,953,3,133.4,30.23,SHIP
155560,2019-01-07,9720,Italy,180,2,113.45,20.28,Completed
155561,29-12-2021,25233,Czech,1950,2,247.37,0.0,COMPLETED
155562,06-11-2022,29144,Austria,2033,2,330.97,9.67,completed
155563,02-02-2020,36032,Sweden,158,3,109.06,0.0,completed
155564,2020-11-08,25152,Italy,1101,3,162.16,5.0,SHIP
155565,08-06-2015,52085,austria,2299,4,168.55,11.66,SHIP
155566,2023/04/18,23100,spain,624,5,97.36,0.0,SHIP
155567,2024/08/05,18895,FR,558,3,102.94,14.81,COMPLETED
155568,2021-11-28,7600,austria,2100,4,207.61,3.44,Done
155569,2018-03-13,47255,Netherlands,2354,1,93.71,0.0,shipped
155570,2019-07-28,58942,france,592,5,149.33,14.39,COMPLETED
155571,2023-08-13,43516,Italy,910,5,65.49,,shipped
155572,2017/12/23,42743,czechia,253,2,255.75,11.72,done
155573,2019-12-02,19559,italy,70,1,90.77,11.38,shipped
155574,2016-12-28,17467,Germany,1203,6,160.87,13.23,Done
155575,2017-02-14,46374,italy,364,4,75.23,35.44,shipped
155576,2015-01-27,50895,Holland,2313,5,71.16,7.07,Done
155577,2018.06.20,24734,Italy,2374,3,106.64,12.04,complete
155578,2022/11/19,28615,FR,788,3,310.06,19.04,Shipped
155579,2021-11-30,34435,Poland,2080,4,183.46,,SHIP
155580,03-01-2022,29811,SE,1717,2,302.23,8.85,shipped
155581,2015-07-04,28769,Deutschland,2131,4,163.3,14.85,complete
155582,2019-03-12,826,POL,1188,2,107.39,26.11,DONE
155583,2019-12-30,36487,slovak,1374,2,107.08,7.33,Done
155584,22/06/2015,29279,SLOVAKIA,1160,3,190.64,14.8,SHIP
155585,2021/08/20,45726,Sweden,1006,3,150.09,3.47,Completed
155586,05-05-2018,46080,italy,1282,4,252.87,3.12,completed
155587,2020-03-22,15017,SE,2459,3,168.8,29.6,SHIP
155588,18-09-2015,34562,CZ,1282,1,255.49,1.93,Done
155589,2021/07/20,30725,italy,2388,1,151.91,2.22,done
155590,26-07-2020,48065,Netherlands,2181,5,252.16,0.13,Completed
155591,2023-06-04,21329,netherlands,354,2,110.28,16.57,COMPLETED
155592,2017-08-31,27926,SK,939,3,111.65,0.0,done
155593,2017-11-23,7896,FR,1998,1,106.65,4.16,completed
155594,2023-12-20,18411,SLOVAKIA,1548,2,121.06,,Completed
155595,2016-05-31,21004,ES,535,4,103.42,19.49,DONE
155596,2016-10-11,846,Germany,25,608,157.82,15.15,SHIP
155597,2015-08-18,13763,Spain,468,4,42.83,5.59,CANCELLED
155598,30/04/2016,40195,italy,1609,7,188.05,23.61,complete
155599,2020-10-04,41700,Czech,1011,1,202.16,9.53,Completed
155600,2019-03-05,38394,Italy,2061,4,154.45,10.67,shipped
155601,20-12-2019,53890,pl,1444,2,95.31,4.4,completed
155602,04-05-2017,51793,pl,1102,5,127.76,14.27,COMPLETED
155603,2015-06-30,33093,Czechia,1720,4,99.45,12.89,Completed
155604,2017-03-14,320,CZ,909,3,168.78,,done
155605,2018-09-17,59937,SE,1153,2,63.74,11.58,DONE
155606,22-08-2022,24184,SLOVAKIA,2272,4,192.54,0.0,DONE
155607,2016-03-23,53955,italy,9,2,124.32,5.9,completed
155608,28-05-2015,11344,Austria,1019,1,176.36,34.68,SHIP
155609,2024-05-08,31464,Spain,1852,4,165.77,19.82,SHIP
155610,2017.08.02,31274,spain,572,5,116.28,0.0,DONE
155611,2021/12/31,51868,Czechia,1744,2,384.32,4.23,Shipped
155612,2019-07-26,27266,SK,445,2,77.43,,Done
155613,2018/12/12,11332,spain,163,4,144.55,7.56,COMPLETED
155614,08-12-2019,47148,NL,571,1,125.81,32.62,Completed
155615,2015-11-20,38769,Netherlands,2023,3,402.89,,completed
155616,2024/08/21,50165,poland,1615,4,211.9,,DONE
155617,2019-04-06,41775,GER,60,2,313.35,2.56,Done
155618,2019/06/07,51988,italy,1418,3,126.47,0.0,done
155619,15-05-2015,2575,SLOVAKIA,1489,5,204.51,5.56,shipped
155620,2024-04-20,37755,CZ,40,1,311.11,14.23,complete
155621,2022-01-26,54177,FR,258,4,255.47,11.7,complete
155622,2015/04/14,18750,GER,1209,4,215.44,10.64,complete
155623,2021-01-01,57472,sweden,2039,3,165.43,22.6,SHIP
155624,2021-01-18,36831,Netherlands,1513,2,202.28,10.75,Completed
155625,2020-01-11,3695,Italy,2366,3,172.99,8.89,Shipped
155626,2018-12-19,42393,austria,1046,3,160.75,5.85,CANCELLED
155627,2017-12-25,45317,SLOVAKIA,1342,1,188.99,16.12,SHIP
155628,2021/11/07,24998,Germany,1635,5,140.8,31.2,completed
155629,2022-02-22,12980,SLOVAKIA,614,2,205.29,0.0,Done
155630,2015-04-01,40741,IT,1893,2,114.21,10.92,completed
155631,2022/12/29,40460,SLOVAKIA,1895,3,127.5,0.16,COMPLETED
155632,2020/12/10,46454,austria,2311,3,195.68,,DONE
155633,2022-07-21,28157,france,1328,7,252.73,7.73,complete
155634,2018-11-13,43810,AT,716,2,311.49,1.46,shipped
155635,2020-01-06,6561,Holland,688,4,105.67,13.86,Shipped
155636,02-07-2017,56181,Poland,1216,4,244.77,,done
155637,2022-08-22,37331,POL,647,4,147.92,36.09,SHIP
155638,2018.04.30,47686,Czechia,2381,9,189.46,12.55,CANCELLED
155639,2018-06-05,47544,Deutschland,1106,3,137.42,1.22,SHIP
155640,2021-08-14,11916,SK,2195,4,378.55,3.77,done
155641,2021-02-11,23515,FR,482,4,142.99,10.4,Done
155642,2019-05-24,24592,Italy,14,4,158.68,,DONE
155643,2022-06-04,14538,NL,193,3,353.92,0.0,shipped
155644,2023-08-17,22361,slovak,877,3,104.56,0.0,DONE
155645,2018-07-06,59701,france,1196,4,319.68,,done
155646,19-10-2017,33108,czechia,172,5,225.91,15.68,COMPLETED
155647,2018-11-07,46058,Sweden,1806,5,259.25,0.0,completed
155648,2018/07/23,57646,ES,923,4,95.84,21.41,SHIP
155649,2022-08-29,2625,spain,1519,2,129.88,18.61,complete
155650,2019-09-16,43922,Czechia,1718,3,110.48,5.47,DONE
155651,17/02/2016,57650,Netherlands,653,6,315.02,18.76,done
155652,2016-04-10,19049,Polska,1321,4,246.53,19.82,SHIP
155653,2016-07-18,50961,SK,329,3,195.87,8.1,Shipped
155654,2017-12-23,27180,Czech,609,2,127.68,,COMPLETED
155655,2021-03-13,3954,CZ,1884,1,85.42,18.42,done
155656,2018-09-20,31246,Austria,443,4,156.52,9.86,SHIP
155657,2019-02-26,38030,POL,844,5,161.98,0.0,Done
155658,16-01-2021,37280,Germany,1020,3,308.54,28.04,shipped
155659,2021-11-12,2005,POL,1469,5,143.77,14.87,DONE
155660,2020.05.15,33170,Sweden,184,2,271.75,10.46,Shipped
155661,30-11-2023,51585,SE,235,4,152.86,16.42,done
155662,2018.03.13,44168,AT,991,3,146.66,0.0,Shipped
155663,2018-10-27,35230,netherlands,795,5,109.94,26.96,COMPLETED
155664,2020/06/24,3251,Austria,1258,2,94.0,26.2,completed
155665,2017/03/16,46631,spain,2157,3,96.15,29.58,CANCELLED
155666,2020-11-08,56861,DE,580,4,237.5,17.58,complete
155667,2017.03.06,48806,Sweden,2122,2,142.42,0.0,completed
155668,2016-11-23,7150,sweden,2135,2,106.02,11.92,Done
155669,2015-06-15,58886,Spain,2086,3,238.67,17.12,SHIP
155670,2017-09-14,5681,FR,738,6,136.27,11.69,CANCELLED
155671,2024-06-06,34290,Germany,2184,1,193.95,6.31,Completed
155672,2016-07-28,24043,DE,2273,2,153.37,7.1,completed
155673,2019-03-25,3142,SLOVAKIA,1208,4,275.99,9.65,complete
155674,2019-07-04,36697,czechia,824,6,212.77,29.78,completed
155675,2017-12-09,30370,SLOVAKIA,2068,2,87.31,23.77,DONE
155676,2022-12-08,33312,SLOVAKIA,1694,3,200.05,,completed
155677,2018-11-02,41823,Austria,1346,2,180.76,0.0,completed
155678,2019-08-31,35397,NL,330,5,157.44,2.47,completed
155679,2022-08-03,26558,france,1293,5,99.42,4.31,done
155680,2024-06-22,2808,SLOVAKIA,1233,1,117.98,0.0,done
155681,20/07/2019,54512,FR,250,2,219.08,17.1,Shipped
155682,2020-11-06,52348,SE,2271,3,254.45,0.0,shipped
155683,2018-07-28,17605,France,2011,3,64.42,24.57,COMPLETED
155684,2016/11/10,21261,FR,1587,4,152.34,1.31,SHIP
155685,2015.12.26,49546,germany,1125,2,154.0,5.78,complete
155686,2022-09-14,12135,ES,1101,2,153.34,,done
155687,2023-07-06,11002,NL,956,3,307.07,26.87,shipped
155688,23-05-2023,13158,Czech,2399,4,200.3,3.93,completed
155689,2023-03-06,49062,FR,1677,5,165.89,15.41,CANCELLED
155690,2017-12-07,5608,IT,913,2,118.75,24.58,CANCELLED
155691,2024/05/05,59348,POL,73,2,121.96,6.01,DONE
155692,2020-07-20,6951,Slovakia,836,1,297.0,,done
155693,15-06-2021,29217,france,1834,5,173.87,0.0,DONE
155694,2022-03-16,2441,Czechia,1752,2,87.41,29.31,DONE
155695,2015/05/17,8094,NL,674,3,137.46,0.0,Shipped
155696,2017/09/19,23907,Sweden,590,5,123.0,12.75,SHIP
155697,2017-10-03,55779,Austria,1125,4,168.05,22.32,DONE
155698,2020-11-23,50542,NL,90,5,196.03,8.3,shipped
155699,2020-10-26,15482,CZ,1217,3,90.83,6.23,shipped
